"","subject.x","session","trial","condition","transition_category","n","transition_binary"
"1095","Edgar3",1,5,"gazing","Hand-Correct Bowl",0,0
"1096","Edgar3",1,6,"gazing","Face-Hand",0,0
"1097","Edgar3",1,6,"gazing","Face-Correct Bowl",0,0
"1098","Edgar3",1,6,"gazing","Hand-Correct Bowl",0,0
"1099","Edgar3",1,7,"gazing","Face-Hand",0,0
"1100","Edgar3",1,7,"gazing","Face-Correct Bowl",0,0
"1101","Edgar3",1,7,"gazing","Hand-Correct Bowl",0,0
"1102","Edgar3",1,8,"control","Face-Hand",0,0
"1103","Edgar3",1,8,"control","Face-Correct Bowl",0,0
"1104","Edgar3",1,8,"control","Hand-Correct Bowl",0,0
"1105","Edgar3",1,9,"throwing","Face-Hand",0,0
"1106","Edgar3",1,9,"throwing","Face-Correct Bowl",0,0
"1107","Edgar3",1,9,"throwing","Hand-Correct Bowl",0,0
"1108","Edgar3",1,10,"throwing","Face-Hand",0,0
"1109","Edgar3",1,10,"throwing","Face-Correct Bowl",0,0
"1110","Edgar3",1,10,"throwing","Hand-Correct Bowl",0,0
"1111","Edgar3",1,11,"throwing","Face-Hand",0,0
"1112","Edgar3",1,11,"throwing","Face-Correct Bowl",0,0
"1113","Edgar3",1,11,"throwing","Hand-Correct Bowl",0,0
"1114","Edgar3",1,12,"throwing","Face-Hand",0,0
"1115","Edgar3",1,12,"throwing","Face-Correct Bowl",0,0
"1116","Edgar3",1,12,"throwing","Hand-Correct Bowl",0,0
"1117","Edgar3",1,13,"control","Face-Hand",0,0
"1118","Edgar3",1,13,"control","Face-Correct Bowl",0,0
"1119","Edgar3",1,13,"control","Hand-Correct Bowl",0,0
"1120","Edgar3",1,14,"throwing","Face-Hand",0,0
"1121","Edgar3",1,14,"throwing","Face-Correct Bowl",0,0
"1122","Edgar3",1,14,"throwing","Hand-Correct Bowl",0,0
"1123","Edgar3",1,15,"throwing","Face-Hand",0,0
"1124","Edgar3",1,15,"throwing","Face-Correct Bowl",0,0
"1125","Edgar3",1,15,"throwing","Hand-Correct Bowl",0,0
"1126","Edgar3",2,1,"p+g","Face-Hand",1,1
"1127","Edgar3",2,1,"p+g","Face-Correct Bowl",0,0
"1128","Edgar3",2,1,"p+g","Hand-Correct Bowl",0,0
"1129","Edgar3",2,2,"p+g","Face-Hand",0,0
"1130","Edgar3",2,2,"p+g","Face-Correct Bowl",0,0
"1131","Edgar3",2,2,"p+g","Hand-Correct Bowl",0,0
"1132","Edgar3",2,3,"control","Face-Hand",0,0
"1133","Edgar3",2,3,"control","Face-Correct Bowl",0,0
"1134","Edgar3",2,3,"control","Hand-Correct Bowl",0,0
"1135","Edgar3",2,4,"p+g","Face-Hand",2,1
"1136","Edgar3",2,4,"p+g","Face-Correct Bowl",0,0
"1137","Edgar3",2,4,"p+g","Hand-Correct Bowl",0,0
"1138","Edgar3",2,5,"p+g","Face-Hand",1,1
"1139","Edgar3",2,5,"p+g","Face-Correct Bowl",0,0
"1140","Edgar3",2,5,"p+g","Hand-Correct Bowl",2,1
"1141","Edgar3",2,6,"p+g","Face-Hand",0,0
"1142","Edgar3",2,6,"p+g","Face-Correct Bowl",0,0
"1143","Edgar3",2,6,"p+g","Hand-Correct Bowl",1,1
"1144","Edgar3",2,7,"p+g","Face-Hand",0,0
"1145","Edgar3",2,7,"p+g","Face-Correct Bowl",0,0
"1146","Edgar3",2,7,"p+g","Hand-Correct Bowl",0,0
"1147","Edgar3",2,8,"control","Face-Hand",0,0
"1148","Edgar3",2,8,"control","Face-Correct Bowl",0,0
"1149","Edgar3",2,8,"control","Hand-Correct Bowl",0,0
"1150","Edgar3",2,9,"pointing","Face-Hand",0,0
"1151","Edgar3",2,9,"pointing","Face-Correct Bowl",0,0
"1152","Edgar3",2,9,"pointing","Hand-Correct Bowl",0,0
"1153","Edgar3",2,10,"pointing","Face-Hand",0,0
"1154","Edgar3",2,10,"pointing","Face-Correct Bowl",0,0
"1155","Edgar3",2,10,"pointing","Hand-Correct Bowl",0,0
"1156","Edgar3",2,11,"pointing","Face-Hand",0,0
"1157","Edgar3",2,11,"pointing","Face-Correct Bowl",0,0
"1158","Edgar3",2,11,"pointing","Hand-Correct Bowl",0,0
"1159","Edgar3",2,12,"pointing","Face-Hand",0,0
"1160","Edgar3",2,12,"pointing","Face-Correct Bowl",0,0
"1161","Edgar3",2,12,"pointing","Hand-Correct Bowl",0,0
"1162","Edgar3",2,13,"control","Face-Hand",0,0
"1163","Edgar3",2,13,"control","Face-Correct Bowl",0,0
"1164","Edgar3",2,13,"control","Hand-Correct Bowl",0,0
"1165","Edgar3",2,14,"pointing","Face-Hand",0,0
"1166","Edgar3",2,14,"pointing","Face-Correct Bowl",0,0
"1167","Edgar3",2,14,"pointing","Hand-Correct Bowl",1,1
"1168","Edgar3",2,15,"pointing","Face-Hand",0,0
"1169","Edgar3",2,15,"pointing","Face-Correct Bowl",0,0
"1170","Edgar3",2,15,"pointing","Hand-Correct Bowl",0,0
"1171","Timo2",1,1,"pointing","Face-Hand",0,0
"1172","Timo2",1,1,"pointing","Face-Correct Bowl",0,0
"1173","Timo2",1,1,"pointing","Hand-Correct Bowl",0,0
"1174","Timo2",1,2,"pointing","Face-Hand",0,0
"1175","Timo2",1,2,"pointing","Face-Correct Bowl",0,0
"1176","Timo2",1,2,"pointing","Hand-Correct Bowl",0,0
"1177","Timo2",1,3,"control","Face-Hand",0,0
"1178","Timo2",1,3,"control","Face-Correct Bowl",0,0
"1179","Timo2",1,3,"control","Hand-Correct Bowl",0,0
"1180","Timo2",1,4,"pointing","Face-Hand",0,0
"1181","Timo2",1,4,"pointing","Face-Correct Bowl",0,0
"1182","Timo2",1,4,"pointing","Hand-Correct Bowl",0,0
"1183","Timo2",1,5,"pointing","Face-Hand",0,0
"1184","Timo2",1,5,"pointing","Face-Correct Bowl",0,0
"1185","Timo2",1,5,"pointing","Hand-Correct Bowl",0,0
"1186","Timo2",1,6,"pointing","Face-Hand",1,1
"1187","Timo2",1,6,"pointing","Face-Correct Bowl",0,0
"1188","Timo2",1,6,"pointing","Hand-Correct Bowl",0,0
"1189","Timo2",1,7,"pointing","Face-Hand",0,0
"1190","Timo2",1,7,"pointing","Face-Correct Bowl",1,1
"1191","Timo2",1,7,"pointing","Hand-Correct Bowl",1,1
"1192","Timo2",1,8,"control","Face-Hand",0,0
"1193","Timo2",1,8,"control","Face-Correct Bowl",0,0
"1194","Timo2",1,8,"control","Hand-Correct Bowl",0,0
"1195","Timo2",1,9,"gazing","Face-Hand",0,0
"1196","Timo2",1,9,"gazing","Face-Correct Bowl",0,0
"1197","Timo2",1,9,"gazing","Hand-Correct Bowl",0,0
"1198","Timo2",1,10,"gazing","Face-Hand",0,0
"1199","Timo2",1,10,"gazing","Face-Correct Bowl",0,0
"1200","Timo2",1,10,"gazing","Hand-Correct Bowl",0,0
"1201","Timo2",1,11,"gazing","Face-Hand",0,0
"1202","Timo2",1,11,"gazing","Face-Correct Bowl",0,0
"1203","Timo2",1,11,"gazing","Hand-Correct Bowl",0,0
"1204","Timo2",1,12,"gazing","Face-Hand",0,0
"1205","Timo2",1,12,"gazing","Face-Correct Bowl",0,0
"1206","Timo2",1,12,"gazing","Hand-Correct Bowl",0,0
"1207","Timo2",1,13,"control","Face-Hand",0,0
"1208","Timo2",1,13,"control","Face-Correct Bowl",0,0
"1209","Timo2",1,13,"control","Hand-Correct Bowl",0,0
"1210","Timo2",1,14,"gazing","Face-Hand",0,0
"1211","Timo2",1,14,"gazing","Face-Correct Bowl",0,0
"1212","Timo2",1,14,"gazing","Hand-Correct Bowl",0,0
"1213","Timo2",1,15,"gazing","Face-Hand",0,0
"1214","Timo2",1,15,"gazing","Face-Correct Bowl",0,0
"1215","Timo2",1,15,"gazing","Hand-Correct Bowl",0,0
"1216","Timo2",2,1,"p+g","Face-Hand",0,0
"1217","Timo2",2,1,"p+g","Face-Correct Bowl",1,1
"1218","Timo2",2,1,"p+g","Hand-Correct Bowl",0,0
"1219","Timo2",2,2,"p+g","Face-Hand",0,0
"1220","Timo2",2,2,"p+g","Face-Correct Bowl",0,0
"1221","Timo2",2,2,"p+g","Hand-Correct Bowl",0,0
"1222","Timo2",2,3,"control","Face-Hand",0,0
"1223","Timo2",2,3,"control","Face-Correct Bowl",0,0
"1224","Timo2",2,3,"control","Hand-Correct Bowl",0,0
"1225","Timo2",2,4,"p+g","Face-Hand",0,0
"1226","Timo2",2,4,"p+g","Face-Correct Bowl",1,1
"1227","Timo2",2,4,"p+g","Hand-Correct Bowl",0,0
"1228","Timo2",2,5,"p+g","Face-Hand",0,0
"1229","Timo2",2,5,"p+g","Face-Correct Bowl",0,0
"1230","Timo2",2,5,"p+g","Hand-Correct Bowl",0,0
"1231","Timo2",2,6,"p+g","Face-Hand",0,0
"1232","Timo2",2,6,"p+g","Face-Correct Bowl",0,0
"1233","Timo2",2,6,"p+g","Hand-Correct Bowl",0,0
"1234","Timo2",2,7,"p+g","Face-Hand",2,1
"1235","Timo2",2,7,"p+g","Face-Correct Bowl",0,0
"1236","Timo2",2,7,"p+g","Hand-Correct Bowl",0,0
"1237","Timo2",2,8,"control","Face-Hand",0,0
"1238","Timo2",2,8,"control","Face-Correct Bowl",0,0
"1239","Timo2",2,8,"control","Hand-Correct Bowl",0,0
"1240","Timo2",2,9,"throwing","Face-Hand",0,0
"1241","Timo2",2,9,"throwing","Face-Correct Bowl",0,0
"1242","Timo2",2,9,"throwing","Hand-Correct Bowl",0,0
"1243","Timo2",2,10,"throwing","Face-Hand",0,0
"1244","Timo2",2,10,"throwing","Face-Correct Bowl",0,0
"1245","Timo2",2,10,"throwing","Hand-Correct Bowl",0,0
"1246","Timo2",2,11,"throwing","Face-Hand",0,0
"1247","Timo2",2,11,"throwing","Face-Correct Bowl",0,0
"1248","Timo2",2,11,"throwing","Hand-Correct Bowl",0,0
"1249","Timo2",2,12,"throwing","Face-Hand",0,0
"1250","Timo2",2,12,"throwing","Face-Correct Bowl",1,1
"1251","Timo2",2,12,"throwing","Hand-Correct Bowl",0,0
"1252","Timo2",2,13,"control","Face-Hand",0,0
"1253","Timo2",2,13,"control","Face-Correct Bowl",0,0
"1254","Timo2",2,13,"control","Hand-Correct Bowl",0,0
"1255","Timo2",2,14,"throwing","Face-Hand",0,0
"1256","Timo2",2,14,"throwing","Face-Correct Bowl",0,0
"1257","Timo2",2,14,"throwing","Hand-Correct Bowl",0,0
"1258","Timo2",2,15,"throwing","Face-Hand",0,0
"1259","Timo2",2,15,"throwing","Face-Correct Bowl",0,0
"1260","Timo2",2,15,"throwing","Hand-Correct Bowl",0,0
"1261","Mailo",1,1,"pointing","Face-Hand",0,0
"1262","Mailo",1,1,"pointing","Face-Correct Bowl",0,0
"1263","Mailo",1,1,"pointing","Hand-Correct Bowl",0,0
"1264","Mailo",1,2,"pointing","Face-Hand",2,1
"1265","Mailo",1,2,"pointing","Face-Correct Bowl",0,0
"1266","Mailo",1,2,"pointing","Hand-Correct Bowl",0,0
"1267","Mailo",1,3,"control","Face-Hand",0,0
"1268","Mailo",1,3,"control","Face-Correct Bowl",0,0
"1269","Mailo",1,3,"control","Hand-Correct Bowl",0,0
"1270","Mailo",1,4,"pointing","Face-Hand",0,0
"1271","Mailo",1,4,"pointing","Face-Correct Bowl",0,0
"1272","Mailo",1,4,"pointing","Hand-Correct Bowl",0,0
"1273","Mailo",1,5,"pointing","Face-Hand",2,1
"1274","Mailo",1,5,"pointing","Face-Correct Bowl",0,0
"1275","Mailo",1,5,"pointing","Hand-Correct Bowl",0,0
"1276","Mailo",1,6,"pointing","Face-Hand",0,0
"1277","Mailo",1,6,"pointing","Face-Correct Bowl",0,0
"1278","Mailo",1,6,"pointing","Hand-Correct Bowl",0,0
"1279","Mailo",1,7,"pointing","Face-Hand",1,1
"1280","Mailo",1,7,"pointing","Face-Correct Bowl",0,0
"1281","Mailo",1,7,"pointing","Hand-Correct Bowl",0,0
"1282","Mailo",1,8,"control","Face-Hand",0,0
"1283","Mailo",1,8,"control","Face-Correct Bowl",0,0
"1284","Mailo",1,8,"control","Hand-Correct Bowl",0,0
"1285","Mailo",1,9,"gazing","Face-Hand",0,0
"1286","Mailo",1,9,"gazing","Face-Correct Bowl",0,0
"1287","Mailo",1,9,"gazing","Hand-Correct Bowl",0,0
"1288","Mailo",1,10,"gazing","Face-Hand",0,0
"1289","Mailo",1,10,"gazing","Face-Correct Bowl",0,0
"1290","Mailo",1,10,"gazing","Hand-Correct Bowl",0,0
"1291","Mailo",1,11,"gazing","Face-Hand",0,0
"1292","Mailo",1,11,"gazing","Face-Correct Bowl",0,0
"1293","Mailo",1,11,"gazing","Hand-Correct Bowl",0,0
"1294","Mailo",1,12,"gazing","Face-Hand",0,0
"1295","Mailo",1,12,"gazing","Face-Correct Bowl",0,0
"1296","Mailo",1,12,"gazing","Hand-Correct Bowl",0,0
"1297","Mailo",1,13,"control","Face-Hand",0,0
"1298","Mailo",1,13,"control","Face-Correct Bowl",0,0
"1299","Mailo",1,13,"control","Hand-Correct Bowl",0,0
"1300","Mailo",1,14,"gazing","Face-Hand",0,0
"1301","Mailo",1,14,"gazing","Face-Correct Bowl",0,0
"1302","Mailo",1,14,"gazing","Hand-Correct Bowl",0,0
"1303","Mailo",1,15,"gazing","Face-Hand",0,0
"1304","Mailo",1,15,"gazing","Face-Correct Bowl",0,0
"1305","Mailo",1,15,"gazing","Hand-Correct Bowl",0,0
"1306","Mailo",2,1,"p+g","Face-Hand",1,1
"1307","Mailo",2,1,"p+g","Face-Correct Bowl",0,0
"1308","Mailo",2,1,"p+g","Hand-Correct Bowl",0,0
"1309","Mailo",2,2,"p+g","Face-Hand",0,0
"1310","Mailo",2,2,"p+g","Face-Correct Bowl",0,0
"1311","Mailo",2,2,"p+g","Hand-Correct Bowl",0,0
"1312","Mailo",2,3,"control","Face-Hand",0,0
"1313","Mailo",2,3,"control","Face-Correct Bowl",0,0
"1314","Mailo",2,3,"control","Hand-Correct Bowl",0,0
"1315","Mailo",2,4,"p+g","Face-Hand",0,0
"1316","Mailo",2,4,"p+g","Face-Correct Bowl",0,0
"1317","Mailo",2,4,"p+g","Hand-Correct Bowl",0,0
"1318","Mailo",2,5,"p+g","Face-Hand",0,0
"1319","Mailo",2,5,"p+g","Face-Correct Bowl",0,0
"1320","Mailo",2,5,"p+g","Hand-Correct Bowl",0,0
"1321","Mailo",2,6,"p+g","Face-Hand",0,0
"1322","Mailo",2,6,"p+g","Face-Correct Bowl",0,0
"1323","Mailo",2,6,"p+g","Hand-Correct Bowl",0,0
"1324","Mailo",2,7,"p+g","Face-Hand",0,0
"1325","Mailo",2,7,"p+g","Face-Correct Bowl",0,0
"1326","Mailo",2,7,"p+g","Hand-Correct Bowl",0,0
"1327","Mailo",2,8,"control","Face-Hand",0,0
"1328","Mailo",2,8,"control","Face-Correct Bowl",0,0
"1329","Mailo",2,8,"control","Hand-Correct Bowl",0,0
"1330","Mailo",2,9,"throwing","Face-Hand",0,0
"1331","Mailo",2,9,"throwing","Face-Correct Bowl",0,0
"1332","Mailo",2,9,"throwing","Hand-Correct Bowl",0,0
"1333","Mailo",2,10,"throwing","Face-Hand",0,0
"1334","Mailo",2,10,"throwing","Face-Correct Bowl",0,0
"1335","Mailo",2,10,"throwing","Hand-Correct Bowl",0,0
"1336","Mailo",2,11,"throwing","Face-Hand",0,0
"1337","Mailo",2,11,"throwing","Face-Correct Bowl",0,0
"1338","Mailo",2,11,"throwing","Hand-Correct Bowl",0,0
"1339","Mailo",2,12,"throwing","Face-Hand",0,0
"1340","Mailo",2,12,"throwing","Face-Correct Bowl",0,0
"1341","Mailo",2,12,"throwing","Hand-Correct Bowl",0,0
"1342","Mailo",2,13,"control","Face-Hand",0,0
"1343","Mailo",2,13,"control","Face-Correct Bowl",0,0
"1344","Mailo",2,13,"control","Hand-Correct Bowl",0,0
"1345","Mailo",2,14,"throwing","Face-Hand",0,0
"1346","Mailo",2,14,"throwing","Face-Correct Bowl",0,0
"1347","Mailo",2,14,"throwing","Hand-Correct Bowl",0,0
"1348","Mailo",2,15,"throwing","Face-Hand",0,0
"1349","Mailo",2,15,"throwing","Face-Correct Bowl",0,0
"1350","Mailo",2,15,"throwing","Hand-Correct Bowl",0,0
"1351","Ravenna",1,1,"pointing","Face-Hand",0,0
"1352","Ravenna",1,1,"pointing","Face-Correct Bowl",0,0
"1353","Ravenna",1,1,"pointing","Hand-Correct Bowl",0,0
"1354","Ravenna",1,2,"pointing","Face-Hand",0,0
"1355","Ravenna",1,2,"pointing","Face-Correct Bowl",0,0
"1356","Ravenna",1,2,"pointing","Hand-Correct Bowl",0,0
"1357","Ravenna",1,3,"control","Face-Hand",0,0
"1358","Ravenna",1,3,"control","Face-Correct Bowl",0,0
"1359","Ravenna",1,3,"control","Hand-Correct Bowl",0,0
"1360","Ravenna",1,4,"pointing","Face-Hand",0,0
"1361","Ravenna",1,4,"pointing","Face-Correct Bowl",0,0
"1362","Ravenna",1,4,"pointing","Hand-Correct Bowl",0,0
"1363","Ravenna",1,5,"pointing","Face-Hand",0,0
"1364","Ravenna",1,5,"pointing","Face-Correct Bowl",0,0
"1365","Ravenna",1,5,"pointing","Hand-Correct Bowl",0,0
"1366","Ravenna",1,6,"pointing","Face-Hand",0,0
"1367","Ravenna",1,6,"pointing","Face-Correct Bowl",0,0
"1368","Ravenna",1,6,"pointing","Hand-Correct Bowl",0,0
"1369","Ravenna",1,7,"pointing","Face-Hand",0,0
"1370","Ravenna",1,7,"pointing","Face-Correct Bowl",0,0
"1371","Ravenna",1,7,"pointing","Hand-Correct Bowl",0,0
"1372","Ravenna",1,8,"control","Face-Hand",0,0
"1373","Ravenna",1,8,"control","Face-Correct Bowl",0,0
"1374","Ravenna",1,8,"control","Hand-Correct Bowl",0,0
"1375","Ravenna",1,9,"gazing","Face-Hand",0,0
"1376","Ravenna",1,9,"gazing","Face-Correct Bowl",0,0
"1377","Ravenna",1,9,"gazing","Hand-Correct Bowl",0,0
"1378","Ravenna",1,10,"gazing","Face-Hand",0,0
"1379","Ravenna",1,10,"gazing","Face-Correct Bowl",0,0
"1380","Ravenna",1,10,"gazing","Hand-Correct Bowl",0,0
"1381","Ravenna",1,11,"gazing","Face-Hand",0,0
"1382","Ravenna",1,11,"gazing","Face-Correct Bowl",0,0
"1383","Ravenna",1,11,"gazing","Hand-Correct Bowl",0,0
"1384","Ravenna",1,12,"gazing","Face-Hand",0,0
"1385","Ravenna",1,12,"gazing","Face-Correct Bowl",0,0
"1386","Ravenna",1,12,"gazing","Hand-Correct Bowl",0,0
"1387","Ravenna",1,13,"control","Face-Hand",0,0
"1388","Ravenna",1,13,"control","Face-Correct Bowl",0,0
"1389","Ravenna",1,13,"control","Hand-Correct Bowl",0,0
"1390","Ravenna",1,14,"gazing","Face-Hand",0,0
"1391","Ravenna",1,14,"gazing","Face-Correct Bowl",0,0
"1392","Ravenna",1,14,"gazing","Hand-Correct Bowl",0,0
"1393","Ravenna",1,15,"gazing","Face-Hand",0,0
"1394","Ravenna",1,15,"gazing","Face-Correct Bowl",0,0
"1395","Ravenna",1,15,"gazing","Hand-Correct Bowl",0,0
"1396","Ravenna",2,1,"p+g","Face-Hand",0,0
"1397","Ravenna",2,1,"p+g","Face-Correct Bowl",0,0
"1398","Ravenna",2,1,"p+g","Hand-Correct Bowl",2,1
"1399","Ravenna",2,2,"p+g","Face-Hand",0,0
"1400","Ravenna",2,2,"p+g","Face-Correct Bowl",0,0
"1401","Ravenna",2,2,"p+g","Hand-Correct Bowl",3,1
"1402","Ravenna",2,3,"control","Face-Hand",0,0
"1403","Ravenna",2,3,"control","Face-Correct Bowl",0,0
"1404","Ravenna",2,3,"control","Hand-Correct Bowl",0,0
"1405","Ravenna",2,4,"p+g","Face-Hand",0,0
"1406","Ravenna",2,4,"p+g","Face-Correct Bowl",0,0
"1407","Ravenna",2,4,"p+g","Hand-Correct Bowl",1,1
"1408","Ravenna",2,5,"p+g","Face-Hand",0,0
"1409","Ravenna",2,5,"p+g","Face-Correct Bowl",0,0
"1410","Ravenna",2,5,"p+g","Hand-Correct Bowl",0,0
"1411","Ravenna",2,6,"p+g","Face-Hand",0,0
"1412","Ravenna",2,6,"p+g","Face-Correct Bowl",0,0
"1413","Ravenna",2,6,"p+g","Hand-Correct Bowl",0,0
"1414","Ravenna",2,7,"p+g","Face-Hand",0,0
"1415","Ravenna",2,7,"p+g","Face-Correct Bowl",0,0
"1416","Ravenna",2,7,"p+g","Hand-Correct Bowl",0,0
"1417","Ravenna",2,8,"control","Face-Hand",0,0
"1418","Ravenna",2,8,"control","Face-Correct Bowl",0,0
"1419","Ravenna",2,8,"control","Hand-Correct Bowl",0,0
"1420","Ravenna",2,9,"throwing","Face-Hand",0,0
"1421","Ravenna",2,9,"throwing","Face-Correct Bowl",0,0
"1422","Ravenna",2,9,"throwing","Hand-Correct Bowl",0,0
"1423","Ravenna",2,10,"throwing","Face-Hand",0,0
"1424","Ravenna",2,10,"throwing","Face-Correct Bowl",0,0
"1425","Ravenna",2,10,"throwing","Hand-Correct Bowl",0,0
"1426","Ravenna",2,11,"throwing","Face-Hand",0,0
"1427","Ravenna",2,11,"throwing","Face-Correct Bowl",0,0
"1428","Ravenna",2,11,"throwing","Hand-Correct Bowl",0,0
"1429","Ravenna",2,12,"throwing","Face-Hand",0,0
"1430","Ravenna",2,12,"throwing","Face-Correct Bowl",0,0
"1431","Ravenna",2,12,"throwing","Hand-Correct Bowl",0,0
"1432","Ravenna",2,13,"control","Face-Hand",0,0
"1433","Ravenna",2,13,"control","Face-Correct Bowl",0,0
"1434","Ravenna",2,13,"control","Hand-Correct Bowl",0,0
"1435","Ravenna",2,14,"throwing","Face-Hand",0,0
"1436","Ravenna",2,14,"throwing","Face-Correct Bowl",0,0
"1437","Ravenna",2,14,"throwing","Hand-Correct Bowl",0,0
"1438","Ravenna",2,15,"throwing","Face-Hand",0,0
"1439","Ravenna",2,15,"throwing","Face-Correct Bowl",0,0
"1440","Ravenna",2,15,"throwing","Hand-Correct Bowl",0,0
"1441","Lumi",1,1,"throwing","Face-Hand",0,0
"1442","Lumi",1,1,"throwing","Face-Correct Bowl",0,0
"1443","Lumi",1,1,"throwing","Hand-Correct Bowl",0,0
"1444","Lumi",1,2,"throwing","Face-Hand",0,0
"1445","Lumi",1,2,"throwing","Face-Correct Bowl",0,0
"1446","Lumi",1,2,"throwing","Hand-Correct Bowl",0,0
