"","subject.x","session","trial","condition","transition_category","n","transition_binary"
"1447","Lumi",1,3,"control","Face-Hand",0,0
"1448","Lumi",1,3,"control","Face-Correct Bowl",0,0
"1449","Lumi",1,3,"control","Hand-Correct Bowl",0,0
"1450","Lumi",1,4,"throwing","Face-Hand",0,0
"1451","Lumi",1,4,"throwing","Face-Correct Bowl",0,0
"1452","Lumi",1,4,"throwing","Hand-Correct Bowl",0,0
"1453","Lumi",1,5,"throwing","Face-Hand",0,0
"1454","Lumi",1,5,"throwing","Face-Correct Bowl",0,0
"1455","Lumi",1,5,"throwing","Hand-Correct Bowl",0,0
"1456","Lumi",1,6,"throwing","Face-Hand",0,0
"1457","Lumi",1,6,"throwing","Face-Correct Bowl",0,0
"1458","Lumi",1,6,"throwing","Hand-Correct Bowl",0,0
"1459","Lumi",1,7,"throwing","Face-Hand",0,0
"1460","Lumi",1,7,"throwing","Face-Correct Bowl",0,0
"1461","Lumi",1,7,"throwing","Hand-Correct Bowl",0,0
"1462","Lumi",1,8,"control","Face-Hand",0,0
"1463","Lumi",1,8,"control","Face-Correct Bowl",0,0
"1464","Lumi",1,8,"control","Hand-Correct Bowl",0,0
"1465","Lumi",1,9,"p+g","Face-Hand",0,0
"1466","Lumi",1,9,"p+g","Face-Correct Bowl",0,0
"1467","Lumi",1,9,"p+g","Hand-Correct Bowl",0,0
"1468","Lumi",1,10,"p+g","Face-Hand",0,0
"1469","Lumi",1,10,"p+g","Face-Correct Bowl",0,0
"1470","Lumi",1,10,"p+g","Hand-Correct Bowl",2,1
"1471","Lumi",1,11,"p+g","Face-Hand",0,0
"1472","Lumi",1,11,"p+g","Face-Correct Bowl",0,0
"1473","Lumi",1,11,"p+g","Hand-Correct Bowl",2,1
"1474","Lumi",1,12,"p+g","Face-Hand",0,0
"1475","Lumi",1,12,"p+g","Face-Correct Bowl",0,0
"1476","Lumi",1,12,"p+g","Hand-Correct Bowl",1,1
"1477","Lumi",1,13,"control","Face-Hand",0,0
"1478","Lumi",1,13,"control","Face-Correct Bowl",0,0
"1479","Lumi",1,13,"control","Hand-Correct Bowl",0,0
"1480","Lumi",1,14,"p+g","Face-Hand",0,0
"1481","Lumi",1,14,"p+g","Face-Correct Bowl",0,0
"1482","Lumi",1,14,"p+g","Hand-Correct Bowl",0,0
"1483","Lumi",1,15,"p+g","Face-Hand",0,0
"1484","Lumi",1,15,"p+g","Face-Correct Bowl",0,0
"1485","Lumi",1,15,"p+g","Hand-Correct Bowl",1,1
"1486","Lumi",2,1,"pointing","Face-Hand",0,0
"1487","Lumi",2,1,"pointing","Face-Correct Bowl",0,0
"1488","Lumi",2,1,"pointing","Hand-Correct Bowl",0,0
"1489","Lumi",2,2,"pointing","Face-Hand",0,0
"1490","Lumi",2,2,"pointing","Face-Correct Bowl",0,0
"1491","Lumi",2,2,"pointing","Hand-Correct Bowl",0,0
"1492","Lumi",2,3,"control","Face-Hand",0,0
"1493","Lumi",2,3,"control","Face-Correct Bowl",0,0
"1494","Lumi",2,3,"control","Hand-Correct Bowl",0,0
"1495","Lumi",2,4,"pointing","Face-Hand",0,0
"1496","Lumi",2,4,"pointing","Face-Correct Bowl",0,0
"1497","Lumi",2,4,"pointing","Hand-Correct Bowl",6,1
"1498","Lumi",2,5,"pointing","Face-Hand",0,0
"1499","Lumi",2,5,"pointing","Face-Correct Bowl",0,0
"1500","Lumi",2,5,"pointing","Hand-Correct Bowl",3,1
"1501","Lumi",2,6,"pointing","Face-Hand",0,0
"1502","Lumi",2,6,"pointing","Face-Correct Bowl",0,0
"1503","Lumi",2,6,"pointing","Hand-Correct Bowl",0,0
"1504","Lumi",2,7,"pointing","Face-Hand",0,0
"1505","Lumi",2,7,"pointing","Face-Correct Bowl",0,0
"1506","Lumi",2,7,"pointing","Hand-Correct Bowl",0,0
"1507","Lumi",2,8,"control","Face-Hand",0,0
"1508","Lumi",2,8,"control","Face-Correct Bowl",0,0
"1509","Lumi",2,8,"control","Hand-Correct Bowl",0,0
"1510","Lumi",2,9,"gazing","Face-Hand",0,0
"1511","Lumi",2,9,"gazing","Face-Correct Bowl",0,0
"1512","Lumi",2,9,"gazing","Hand-Correct Bowl",0,0
"1513","Lumi",2,10,"gazing","Face-Hand",0,0
"1514","Lumi",2,10,"gazing","Face-Correct Bowl",0,0
"1515","Lumi",2,10,"gazing","Hand-Correct Bowl",0,0
"1516","Lumi",2,11,"gazing","Face-Hand",0,0
"1517","Lumi",2,11,"gazing","Face-Correct Bowl",0,0
"1518","Lumi",2,11,"gazing","Hand-Correct Bowl",0,0
"1519","Lumi",2,12,"gazing","Face-Hand",0,0
"1520","Lumi",2,12,"gazing","Face-Correct Bowl",0,0
"1521","Lumi",2,12,"gazing","Hand-Correct Bowl",0,0
"1522","Lumi",2,13,"control","Face-Hand",0,0
"1523","Lumi",2,13,"control","Face-Correct Bowl",0,0
"1524","Lumi",2,13,"control","Hand-Correct Bowl",0,0
"1525","Lumi",2,14,"gazing","Face-Hand",0,0
"1526","Lumi",2,14,"gazing","Face-Correct Bowl",0,0
"1527","Lumi",2,14,"gazing","Hand-Correct Bowl",0,0
"1528","Lumi",2,15,"gazing","Face-Hand",0,0
"1529","Lumi",2,15,"gazing","Face-Correct Bowl",0,0
"1530","Lumi",2,15,"gazing","Hand-Correct Bowl",0,0
"1531","Lenny",1,1,"pointing","Face-Hand",0,0
"1532","Lenny",1,1,"pointing","Face-Correct Bowl",0,0
"1533","Lenny",1,1,"pointing","Hand-Correct Bowl",0,0
"1534","Lenny",1,2,"pointing","Face-Hand",0,0
"1535","Lenny",1,2,"pointing","Face-Correct Bowl",0,0
"1536","Lenny",1,2,"pointing","Hand-Correct Bowl",0,0
"1537","Lenny",1,3,"pointing","Face-Hand",0,0
"1538","Lenny",1,3,"pointing","Face-Correct Bowl",0,0
"1539","Lenny",1,3,"pointing","Hand-Correct Bowl",0,0
"1540","Lenny",1,4,"pointing","Face-Hand",0,0
"1541","Lenny",1,4,"pointing","Face-Correct Bowl",0,0
"1542","Lenny",1,4,"pointing","Hand-Correct Bowl",0,0
"1543","Lenny",1,5,"pointing","Face-Hand",0,0
"1544","Lenny",1,5,"pointing","Face-Correct Bowl",0,0
"1545","Lenny",1,5,"pointing","Hand-Correct Bowl",0,0
"1546","Lenny",1,6,"control","Face-Hand",0,0
"1547","Lenny",1,6,"control","Face-Correct Bowl",0,0
"1548","Lenny",1,6,"control","Hand-Correct Bowl",0,0
"1549","Lenny",1,7,"pointing","Face-Hand",0,0
"1550","Lenny",1,7,"pointing","Face-Correct Bowl",0,0
"1551","Lenny",1,7,"pointing","Hand-Correct Bowl",0,0
"1552","Lenny",1,8,"p+g","Face-Hand",0,0
"1553","Lenny",1,8,"p+g","Face-Correct Bowl",0,0
"1554","Lenny",1,8,"p+g","Hand-Correct Bowl",0,0
"1555","Lenny",1,9,"control","Face-Hand",0,0
"1556","Lenny",1,9,"control","Face-Correct Bowl",0,0
"1557","Lenny",1,9,"control","Hand-Correct Bowl",0,0
"1558","Lenny",1,10,"p+g","Face-Hand",0,0
"1559","Lenny",1,10,"p+g","Face-Correct Bowl",0,0
"1560","Lenny",1,10,"p+g","Hand-Correct Bowl",0,0
"1561","Lenny",1,11,"p+g","Face-Hand",0,0
"1562","Lenny",1,11,"p+g","Face-Correct Bowl",0,0
"1563","Lenny",1,11,"p+g","Hand-Correct Bowl",0,0
"1564","Lenny",1,12,"p+g","Face-Hand",0,0
"1565","Lenny",1,12,"p+g","Face-Correct Bowl",0,0
"1566","Lenny",1,12,"p+g","Hand-Correct Bowl",0,0
"1567","Lenny",1,13,"control","Face-Hand",0,0
"1568","Lenny",1,13,"control","Face-Correct Bowl",0,0
"1569","Lenny",1,13,"control","Hand-Correct Bowl",0,0
"1570","Lenny",1,14,"p+g","Face-Hand",0,0
"1571","Lenny",1,14,"p+g","Face-Correct Bowl",0,0
"1572","Lenny",1,14,"p+g","Hand-Correct Bowl",0,0
"1573","Lenny",1,15,"p+g","Face-Hand",0,0
"1574","Lenny",1,15,"p+g","Face-Correct Bowl",1,1
"1575","Lenny",1,15,"p+g","Hand-Correct Bowl",1,1
"1576","Lenny",2,1,"throwing","Face-Hand",0,0
"1577","Lenny",2,1,"throwing","Face-Correct Bowl",0,0
"1578","Lenny",2,1,"throwing","Hand-Correct Bowl",0,0
"1579","Lenny",2,2,"throwing","Face-Hand",0,0
"1580","Lenny",2,2,"throwing","Face-Correct Bowl",0,0
"1581","Lenny",2,2,"throwing","Hand-Correct Bowl",0,0
"1582","Lenny",2,3,"control","Face-Hand",0,0
"1583","Lenny",2,3,"control","Face-Correct Bowl",0,0
"1584","Lenny",2,3,"control","Hand-Correct Bowl",0,0
"1585","Lenny",2,4,"throwing","Face-Hand",0,0
"1586","Lenny",2,4,"throwing","Face-Correct Bowl",0,0
"1587","Lenny",2,4,"throwing","Hand-Correct Bowl",0,0
"1588","Lenny",2,5,"throwing","Face-Hand",0,0
"1589","Lenny",2,5,"throwing","Face-Correct Bowl",0,0
"1590","Lenny",2,5,"throwing","Hand-Correct Bowl",0,0
"1591","Lenny",2,6,"throwing","Face-Hand",0,0
"1592","Lenny",2,6,"throwing","Face-Correct Bowl",0,0
"1593","Lenny",2,6,"throwing","Hand-Correct Bowl",0,0
"1594","Lenny",2,7,"throwing","Face-Hand",0,0
"1595","Lenny",2,7,"throwing","Face-Correct Bowl",0,0
"1596","Lenny",2,7,"throwing","Hand-Correct Bowl",0,0
"1597","Lenny",2,8,"control","Face-Hand",0,0
"1598","Lenny",2,8,"control","Face-Correct Bowl",0,0
"1599","Lenny",2,8,"control","Hand-Correct Bowl",0,0
"1600","Lenny",2,9,"gazing","Face-Hand",0,0
"1601","Lenny",2,9,"gazing","Face-Correct Bowl",0,0
"1602","Lenny",2,9,"gazing","Hand-Correct Bowl",0,0
"1603","Lenny",2,10,"gazing","Face-Hand",0,0
"1604","Lenny",2,10,"gazing","Face-Correct Bowl",0,0
"1605","Lenny",2,10,"gazing","Hand-Correct Bowl",0,0
"1606","Lenny",2,11,"gazing","Face-Hand",0,0
"1607","Lenny",2,11,"gazing","Face-Correct Bowl",0,0
"1608","Lenny",2,11,"gazing","Hand-Correct Bowl",0,0
"1609","Lenny",2,12,"gazing","Face-Hand",0,0
"1610","Lenny",2,12,"gazing","Face-Correct Bowl",0,0
"1611","Lenny",2,12,"gazing","Hand-Correct Bowl",0,0
"1612","Lenny",2,13,"control","Face-Hand",0,0
"1613","Lenny",2,13,"control","Face-Correct Bowl",0,0
"1614","Lenny",2,13,"control","Hand-Correct Bowl",0,0
"1615","Lenny",2,14,"gazing","Face-Hand",0,0
"1616","Lenny",2,14,"gazing","Face-Correct Bowl",0,0
"1617","Lenny",2,14,"gazing","Hand-Correct Bowl",0,0
"1618","Lenny",2,15,"gazing","Face-Hand",0,0
"1619","Lenny",2,15,"gazing","Face-Correct Bowl",0,0
"1620","Lenny",2,15,"gazing","Hand-Correct Bowl",0,0
"1621","Mitos",1,1,"pointing","Face-Hand",1,1
"1622","Mitos",1,1,"pointing","Face-Correct Bowl",0,0
"1623","Mitos",1,1,"pointing","Hand-Correct Bowl",0,0
"1624","Mitos",1,2,"pointing","Face-Hand",0,0
"1625","Mitos",1,2,"pointing","Face-Correct Bowl",0,0
"1626","Mitos",1,2,"pointing","Hand-Correct Bowl",0,0
"1627","Mitos",1,3,"control","Face-Hand",0,0
"1628","Mitos",1,3,"control","Face-Correct Bowl",0,0
"1629","Mitos",1,3,"control","Hand-Correct Bowl",0,0
"1630","Mitos",1,4,"pointing","Face-Hand",0,0
"1631","Mitos",1,4,"pointing","Face-Correct Bowl",0,0
"1632","Mitos",1,4,"pointing","Hand-Correct Bowl",0,0
"1633","Mitos",1,5,"pointing","Face-Hand",0,0
"1634","Mitos",1,5,"pointing","Face-Correct Bowl",0,0
"1635","Mitos",1,5,"pointing","Hand-Correct Bowl",0,0
"1636","Mitos",1,6,"pointing","Face-Hand",1,1
"1637","Mitos",1,6,"pointing","Face-Correct Bowl",0,0
"1638","Mitos",1,6,"pointing","Hand-Correct Bowl",0,0
"1639","Mitos",1,7,"pointing","Face-Hand",0,0
"1640","Mitos",1,7,"pointing","Face-Correct Bowl",0,0
"1641","Mitos",1,7,"pointing","Hand-Correct Bowl",0,0
"1642","Mitos",1,8,"control","Face-Hand",0,0
"1643","Mitos",1,8,"control","Face-Correct Bowl",0,0
"1644","Mitos",1,8,"control","Hand-Correct Bowl",0,0
"1645","Mitos",1,9,"gazing","Face-Hand",0,0
"1646","Mitos",1,9,"gazing","Face-Correct Bowl",0,0
"1647","Mitos",1,9,"gazing","Hand-Correct Bowl",0,0
"1648","Mitos",1,10,"gazing","Face-Hand",0,0
"1649","Mitos",1,10,"gazing","Face-Correct Bowl",0,0
"1650","Mitos",1,10,"gazing","Hand-Correct Bowl",0,0
"1651","Mitos",1,11,"gazing","Face-Hand",0,0
"1652","Mitos",1,11,"gazing","Face-Correct Bowl",0,0
"1653","Mitos",1,11,"gazing","Hand-Correct Bowl",0,0
"1654","Mitos",1,12,"gazing","Face-Hand",0,0
"1655","Mitos",1,12,"gazing","Face-Correct Bowl",0,0
"1656","Mitos",1,12,"gazing","Hand-Correct Bowl",0,0
"1657","Mitos",1,13,"control","Face-Hand",0,0
"1658","Mitos",1,13,"control","Face-Correct Bowl",0,0
"1659","Mitos",1,13,"control","Hand-Correct Bowl",0,0
"1660","Mitos",1,14,"gazing","Face-Hand",0,0
"1661","Mitos",1,14,"gazing","Face-Correct Bowl",0,0
"1662","Mitos",1,14,"gazing","Hand-Correct Bowl",0,0
"1663","Mitos",1,15,"gazing","Face-Hand",0,0
"1664","Mitos",1,15,"gazing","Face-Correct Bowl",0,0
"1665","Mitos",1,15,"gazing","Hand-Correct Bowl",0,0
"1666","Mitos",2,1,"throwing","Face-Hand",0,0
"1667","Mitos",2,1,"throwing","Face-Correct Bowl",0,0
"1668","Mitos",2,1,"throwing","Hand-Correct Bowl",0,0
"1669","Mitos",2,2,"throwing","Face-Hand",4,1
"1670","Mitos",2,2,"throwing","Face-Correct Bowl",0,0
"1671","Mitos",2,2,"throwing","Hand-Correct Bowl",0,0
"1672","Mitos",2,3,"control","Face-Hand",0,0
"1673","Mitos",2,3,"control","Face-Correct Bowl",0,0
"1674","Mitos",2,3,"control","Hand-Correct Bowl",0,0
"1675","Mitos",2,4,"throwing","Face-Hand",0,0
"1676","Mitos",2,4,"throwing","Face-Correct Bowl",0,0
"1677","Mitos",2,4,"throwing","Hand-Correct Bowl",0,0
"1678","Mitos",2,5,"throwing","Face-Hand",0,0
"1679","Mitos",2,5,"throwing","Face-Correct Bowl",0,0
"1680","Mitos",2,5,"throwing","Hand-Correct Bowl",0,0
"1681","Mitos",2,6,"throwing","Face-Hand",0,0
"1682","Mitos",2,6,"throwing","Face-Correct Bowl",0,0
"1683","Mitos",2,6,"throwing","Hand-Correct Bowl",0,0
"1684","Mitos",2,7,"throwing","Face-Hand",0,0
"1685","Mitos",2,7,"throwing","Face-Correct Bowl",0,0
"1686","Mitos",2,7,"throwing","Hand-Correct Bowl",0,0
"1687","Mitos",2,8,"control","Face-Hand",0,0
"1688","Mitos",2,8,"control","Face-Correct Bowl",0,0
"1689","Mitos",2,8,"control","Hand-Correct Bowl",0,0
"1690","Mitos",2,9,"p+g","Face-Hand",2,1
"1691","Mitos",2,9,"p+g","Face-Correct Bowl",0,0
"1692","Mitos",2,9,"p+g","Hand-Correct Bowl",0,0
"1693","Mitos",2,10,"p+g","Face-Hand",1,1
"1694","Mitos",2,10,"p+g","Face-Correct Bowl",1,1
"1695","Mitos",2,10,"p+g","Hand-Correct Bowl",1,1
"1696","Mitos",2,11,"p+g","Face-Hand",0,0
"1697","Mitos",2,11,"p+g","Face-Correct Bowl",0,0
"1698","Mitos",2,11,"p+g","Hand-Correct Bowl",0,0
"1699","Mitos",2,12,"p+g","Face-Hand",0,0
"1700","Mitos",2,12,"p+g","Face-Correct Bowl",0,0
"1701","Mitos",2,12,"p+g","Hand-Correct Bowl",0,0
"1702","Mitos",2,13,"control","Face-Hand",0,0
"1703","Mitos",2,13,"control","Face-Correct Bowl",0,0
"1704","Mitos",2,13,"control","Hand-Correct Bowl",0,0
"1705","Mitos",2,14,"p+g","Face-Hand",0,0
"1706","Mitos",2,14,"p+g","Face-Correct Bowl",0,0
"1707","Mitos",2,14,"p+g","Hand-Correct Bowl",0,0
"1708","Mitos",2,15,"p+g","Face-Hand",2,1
"1709","Mitos",2,15,"p+g","Face-Correct Bowl",0,0
"1710","Mitos",2,15,"p+g","Hand-Correct Bowl",0,0
"1711","Lillybet",1,1,"throwing","Face-Hand",0,0
"1712","Lillybet",1,1,"throwing","Face-Correct Bowl",0,0
"1713","Lillybet",1,1,"throwing","Hand-Correct Bowl",0,0
"1714","Lillybet",1,2,"throwing","Face-Hand",0,0
"1715","Lillybet",1,2,"throwing","Face-Correct Bowl",0,0
"1716","Lillybet",1,2,"throwing","Hand-Correct Bowl",0,0
"1717","Lillybet",1,3,"control","Face-Hand",0,0
"1718","Lillybet",1,3,"control","Face-Correct Bowl",0,0
"1719","Lillybet",1,3,"control","Hand-Correct Bowl",0,0
"1720","Lillybet",1,4,"throwing","Face-Hand",0,0
"1721","Lillybet",1,4,"throwing","Face-Correct Bowl",0,0
"1722","Lillybet",1,4,"throwing","Hand-Correct Bowl",0,0
"1723","Lillybet",1,5,"throwing","Face-Hand",0,0
"1724","Lillybet",1,5,"throwing","Face-Correct Bowl",0,0
"1725","Lillybet",1,5,"throwing","Hand-Correct Bowl",0,0
"1726","Lillybet",1,6,"throwing","Face-Hand",0,0
"1727","Lillybet",1,6,"throwing","Face-Correct Bowl",0,0
"1728","Lillybet",1,6,"throwing","Hand-Correct Bowl",0,0
"1729","Lillybet",1,7,"throwing","Face-Hand",0,0
"1730","Lillybet",1,7,"throwing","Face-Correct Bowl",0,0
"1731","Lillybet",1,7,"throwing","Hand-Correct Bowl",0,0
"1732","Lillybet",1,8,"control","Face-Hand",0,0
"1733","Lillybet",1,8,"control","Face-Correct Bowl",0,0
"1734","Lillybet",1,8,"control","Hand-Correct Bowl",0,0
"1735","Lillybet",1,9,"pointing","Face-Hand",0,0
"1736","Lillybet",1,9,"pointing","Face-Correct Bowl",0,0
"1737","Lillybet",1,9,"pointing","Hand-Correct Bowl",0,0
"1738","Lillybet",1,10,"pointing","Face-Hand",0,0
"1739","Lillybet",1,10,"pointing","Face-Correct Bowl",0,0
"1740","Lillybet",1,10,"pointing","Hand-Correct Bowl",0,0
"1741","Lillybet",1,11,"pointing","Face-Hand",0,0
"1742","Lillybet",1,11,"pointing","Face-Correct Bowl",0,0
"1743","Lillybet",1,11,"pointing","Hand-Correct Bowl",0,0
"1744","Lillybet",1,12,"pointing","Face-Hand",0,0
"1745","Lillybet",1,12,"pointing","Face-Correct Bowl",0,0
"1746","Lillybet",1,12,"pointing","Hand-Correct Bowl",0,0
"1747","Lillybet",1,13,"control","Face-Hand",0,0
"1748","Lillybet",1,13,"control","Face-Correct Bowl",0,0
"1749","Lillybet",1,13,"control","Hand-Correct Bowl",0,0
"1750","Lillybet",1,14,"pointing","Face-Hand",0,0
"1751","Lillybet",1,14,"pointing","Face-Correct Bowl",0,0
"1752","Lillybet",1,14,"pointing","Hand-Correct Bowl",0,0
"1753","Lillybet",1,15,"pointing","Face-Hand",0,0
"1754","Lillybet",1,15,"pointing","Face-Correct Bowl",0,0
"1755","Lillybet",1,15,"pointing","Hand-Correct Bowl",0,0
"1756","Lillybet",2,1,"p+g","Face-Hand",0,0
"1757","Lillybet",2,1,"p+g","Face-Correct Bowl",0,0
"1758","Lillybet",2,1,"p+g","Hand-Correct Bowl",0,0
"1759","Lillybet",2,2,"p+g","Face-Hand",0,0
"1760","Lillybet",2,2,"p+g","Face-Correct Bowl",0,0
"1761","Lillybet",2,2,"p+g","Hand-Correct Bowl",0,0
"1762","Lillybet",2,3,"control","Face-Hand",0,0
"1763","Lillybet",2,3,"control","Face-Correct Bowl",0,0
"1764","Lillybet",2,3,"control","Hand-Correct Bowl",0,0
"1765","Lillybet",2,4,"p+g","Face-Hand",0,0
"1766","Lillybet",2,4,"p+g","Face-Correct Bowl",0,0
"1767","Lillybet",2,4,"p+g","Hand-Correct Bowl",0,0
"1768","Lillybet",2,5,"p+g","Face-Hand",0,0
"1769","Lillybet",2,5,"p+g","Face-Correct Bowl",0,0
"1770","Lillybet",2,5,"p+g","Hand-Correct Bowl",0,0
"1771","Lillybet",2,6,"p+g","Face-Hand",0,0
"1772","Lillybet",2,6,"p+g","Face-Correct Bowl",0,0
"1773","Lillybet",2,6,"p+g","Hand-Correct Bowl",0,0
"1774","Lillybet",2,7,"p+g","Face-Hand",0,0
"1775","Lillybet",2,7,"p+g","Face-Correct Bowl",0,0
"1776","Lillybet",2,7,"p+g","Hand-Correct Bowl",0,0
"1777","Lillybet",2,8,"control","Face-Hand",0,0
"1778","Lillybet",2,8,"control","Face-Correct Bowl",0,0
"1779","Lillybet",2,8,"control","Hand-Correct Bowl",0,0
"1780","Lillybet",2,9,"gazing","Face-Hand",0,0
"1781","Lillybet",2,9,"gazing","Face-Correct Bowl",0,0
"1782","Lillybet",2,9,"gazing","Hand-Correct Bowl",0,0
"1783","Lillybet",2,10,"gazing","Face-Hand",0,0
"1784","Lillybet",2,10,"gazing","Face-Correct Bowl",0,0
"1785","Lillybet",2,10,"gazing","Hand-Correct Bowl",0,0
"1786","Lillybet",2,11,"gazing","Face-Hand",0,0
"1787","Lillybet",2,11,"gazing","Face-Correct Bowl",0,0
"1788","Lillybet",2,11,"gazing","Hand-Correct Bowl",0,0
"1789","Lillybet",2,12,"gazing","Face-Hand",0,0
"1790","Lillybet",2,12,"gazing","Face-Correct Bowl",0,0
"1791","Lillybet",2,12,"gazing","Hand-Correct Bowl",0,0
"1792","Lillybet",2,13,"control","Face-Hand",0,0
"1793","Lillybet",2,13,"control","Face-Correct Bowl",0,0
"1794","Lillybet",2,13,"control","Hand-Correct Bowl",0,0
"1795","Lillybet",2,14,"gazing","Face-Hand",0,0
"1796","Lillybet",2,14,"gazing","Face-Correct Bowl",0,0
"1797","Lillybet",2,14,"gazing","Hand-Correct Bowl",0,0
"1798","Lillybet",2,15,"gazing","Face-Hand",0,0
"1799","Lillybet",2,15,"gazing","Face-Correct Bowl",0,0
"1800","Lillybet",2,15,"gazing","Hand-Correct Bowl",0,0
