"","yarbus_file","subject","interest_period","session","trial","aoi3","condition","first_look"
"1","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,1,"face","pointing",0
"2","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,1,"hand","pointing",1669
"3","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,1,"correct bowl","pointing",1835
"4","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,2,"face","pointing",0
"5","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,2,"body","pointing",2245
"6","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,2,"hand","pointing",610
"7","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,2,"correct bowl","pointing",777
"8","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,3,"face","control",0
"9","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,4,"body","pointing",0
"10","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,4,"hand","pointing",1068
"11","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,4,"correct bowl","pointing",233
"12","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,5,"face","pointing",0
"13","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,5,"body","pointing",198
"14","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,5,"hand","pointing",631
"15","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,6,"face","pointing",0
"16","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,6,"hand","pointing",71
"17","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,6,"correct bowl / hand","pointing",273
"18","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,7,"face","pointing",0
"19","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,8,"face","control",0
"20","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,9,"face","gazing",0
"21","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,10,"face","gazing",0
"22","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,11,"face","gazing",0
"23","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,11,"hand","gazing",222
"24","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,11,"correct bowl","gazing",555
"25","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,12,"face","gazing",0
"26","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,13,"face","control",0
"27","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,14,"face","gazing",0
"28","MobileET_ostension_panda_s1_yarbus_new","Panda","signaling",1,15,"face","gazing",0
"29","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,1,"face","p+g",0
"30","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,2,"face","p+g",0
"31","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,2,"body","p+g",1662
"32","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,2,"hand","p+g",427
"33","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,2,"correct bowl","p+g",862
"34","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,3,"face","control",0
"35","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,4,"face","p+g",0
"36","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,4,"body","p+g",1051
"37","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,4,"hand","p+g",316
"38","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,4,"occluder","p+g",1484
"39","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,5,"body","p+g",0
"40","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,6,"face","p+g",0
"41","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,7,"correct bowl / hand","p+g",0
"42","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,8,"face","control",0
"43","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,9,"face","gazing",0
"44","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,10,"face","gazing",2620
"45","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,10,"body","gazing",0
"46","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,11,"body","gazing",0
"47","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,12,"face","gazing",0
"48","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,13,"face","control",313
"49","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,13,"body","control",0
"50","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,14,"face","gazing",0
"51","mobileET_ostension_Jimi_S1_Yarbus","Jimi","signaling",1,15,"body","gazing",0
"52","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,1,"face","throwing",633
"53","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,1,"body","throwing",365
"54","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,1,"hand","throwing",2268
"55","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,1,"correct bowl","throwing",0
"56","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,2,"face","throwing",2335
"57","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,2,"body","throwing",0
"58","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,2,"incorrect bowl","throwing",565
"59","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,3,"face","control",297
"60","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,3,"body","control",197
"61","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,3,"hand","control",0
"62","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,4,"face","throwing",365
"63","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,4,"body","throwing",0
"64","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,5,"face","throwing",626
"65","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,5,"body","throwing",224
"66","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,5,"hand","throwing",0
"67","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,6,"face","throwing",604
"68","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,6,"body","throwing",202
"69","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,6,"hand","throwing",0
"70","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,7,"face","throwing",247
"71","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,7,"hand","throwing",0
"72","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,8,"face","control",0
"73","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,9,"face","p+g",1000
"74","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,9,"body","p+g",533
"75","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,9,"hand","p+g",0
"76","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,10,"face","p+g",1949
"77","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,10,"body","p+g",1681
"78","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,10,"hand","p+g",0
"79","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,10,"correct bowl","p+g",314
"80","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,11,"body","p+g",1468
"81","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,11,"hand","p+g",0
"82","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,11,"correct bowl","p+g",267
"83","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,12,"face","p+g",2301
"84","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,12,"body","p+g",1735
"85","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,12,"hand","p+g",0
"86","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,12,"correct bowl","p+g",433
"87","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,13,"face","control",0
"88","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,14,"face","p+g",1756
"89","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,14,"body","p+g",0
"90","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,14,"hand","p+g",653
"91","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,14,"correct bowl","p+g",321
"92","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,15,"face","p+g",2198
"93","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,15,"body","p+g",0
"94","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,15,"hand","p+g",1262
"95","mobileET_ostension_Lumi_s1_yarbus","Lumi","signaling",1,15,"correct bowl","p+g",160
"96","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,1,"body","pointing",0
"97","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,2,"face","pointing",1631
"98","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,2,"body","pointing",0
"99","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,2,"hand","pointing",196
"100","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,3,"body","control",0
"101","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,4,"face","pointing",1835
"102","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,4,"hand","pointing",200
"103","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,4,"correct bowl","pointing",300
"104","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,4,"occluder","pointing",0
"105","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,5,"face","pointing",1747
"106","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,5,"body","pointing",0
"107","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,5,"hand","pointing",144
"108","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,5,"correct bowl","pointing",612
"109","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,6,"body","pointing",0
"110","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,7,"body","pointing",0
"111","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,7,"hand","pointing",1268
"112","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,8,"face","control",0
"113","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,9,"body","gazing",0
"114","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,9,"correct bowl","gazing",466
"115","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,10,"face","gazing",367
"116","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,10,"body","gazing",0
"117","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,10,"incorrect bowl","gazing",2302
"118","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,11,"body","gazing",0
"119","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,11,"incorrect bowl","gazing",2254
"120","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,12,"face","gazing",3933
"121","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,12,"body","gazing",0
"122","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,12,"hand","gazing",2765
"123","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,13,"face","control",0
"124","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,15,"body","gazing",465
"125","mobileET_ostension_Lumi_s3_yarbus","Lumi","signaling",2,15,"hand","gazing",0
"126","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,1,"face","pointing",868
"127","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,1,"body","pointing",600
"128","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,1,"correct bowl","pointing",0
"129","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,2,"face","pointing",1503
"130","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,2,"body","pointing",0
"131","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,2,"hand","pointing",1035
"132","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,2,"correct bowl","pointing",403
"133","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,2,"incorrect bowl","pointing",2570
"134","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,3,"face","control",0
"135","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,4,"body","pointing",0
"136","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,4,"hand","pointing",868
"137","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,4,"correct bowl","pointing",1501
"138","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,5,"face","pointing",0
"139","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,5,"body","pointing",99
"140","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,5,"hand","pointing",434
"141","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,6,"face","pointing",0
"142","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,6,"body","pointing",1241
"143","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,6,"hand","pointing",1541
"144","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,6,"incorrect bowl","pointing",441
"145","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,7,"face","pointing",0
"146","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,7,"body","pointing",114
"147","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,7,"hand","pointing",2251
"148","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,7,"correct bowl / hand","pointing",849
"149","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,7,"correct bowl","pointing",546
"150","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,8,"face","control",0
"151","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,9,"correct bowl","throwing",0
"152","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,10,"face","throwing",1733
"153","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,10,"body","throwing",100
"154","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,10,"occluder","throwing",0
"155","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,11,"face","throwing",0
"156","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,11,"body","throwing",2237
"157","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,12,"face","throwing",0
"158","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,13,"face","control",0
"159","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,14,"face","throwing",0
"160","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,15,"face","throwing",765
"161","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,15,"body","throwing",467
"162","mobileET_ostension_Mia_S2_yarbus","Mia11","signaling",2,15,"correct bowl","throwing",0
"163","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,2,"face","gazing",0
"164","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,2,"hand","gazing",1916
"165","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,3,"body","control",0
"166","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,4,"face","gazing",0
"167","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,4,"body","gazing",2067
"168","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,5,"face","gazing",0
"169","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,6,"face","gazing",0
"170","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,7,"face","gazing",0
"171","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,8,"body","control",0
"172","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,9,"face","throwing",112
"173","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,9,"body","throwing",647
"174","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,9,"hand","throwing",0
"175","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,10,"body","throwing",1557
"176","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,10,"hand","throwing",0
"177","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,10,"correct bowl","throwing",355
"178","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,11,"body","throwing",0
"179","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,12,"face","throwing",0
"180","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,13,"face","control",0
"181","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,14,"body","throwing",0
"182","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,14,"hand","throwing",32
"183","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,15,"face","throwing",738
"184","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,15,"body","throwing",0
"185","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,15,"correct bowl","throwing",272
"186","mobileET_ostension_Riu_S1_Yarbus","Riu","signaling",1,15,"occluder","throwing",505
"187","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,1,"body","gazing",0
"188","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,2,"face","gazing",0
"189","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,2,"body","gazing",1572
"190","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,3,"incorrect bowl","control",0
"191","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,4,"body","gazing",0
"192","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,5,"face","gazing",0
"193","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,6,"face","gazing",7
"194","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,6,"body","gazing",0
"195","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,7,"body","gazing",315
"196","mobileET_ostension_arco_s1_yarbus_new_part1","Arko3","signaling",1,7,"correct bowl","gazing",0
"197","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,11,"body","pointing",0
"198","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,12,"body","pointing",0
"199","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,12,"occluder","pointing",427
"200","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,14,"body","pointing",0
"201","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,14,"hand","pointing",4220
"202","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,14,"correct bowl","pointing",5022
"203","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,14,"incorrect bowl","pointing",1782
"204","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,15,"face","pointing",468
"205","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,15,"body","pointing",235
"206","mobileET_ostension_arco_s1_yarbus_new_part2","Arko3","signaling",1,15,"hand","pointing",0
"207","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,1,"face","throwing",0
"208","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,1,"body","throwing",2185
"209","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,1,"correct bowl","throwing",683
"210","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,2,"face","throwing",63
"211","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,2,"body","throwing",1831
"212","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,2,"hand","throwing",0
"213","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,3,"face","control",0
"214","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,4,"face","throwing",0
"215","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,4,"body","throwing",2003
"216","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,5,"face","throwing",0
"217","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,5,"body","throwing",2115
"218","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,6,"face","throwing",0
"219","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,6,"body","throwing",423
"220","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,7,"face","throwing",0
"221","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,7,"body","throwing",2268
"222","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,8,"face","control",0
"223","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,9,"hand","p+g",0
"224","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,9,"correct bowl / hand","p+g",1135
"225","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,9,"correct bowl","p+g",2537
"226","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,10,"body","p+g",0
"227","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,10,"hand","p+g",300
"228","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,10,"incorrect bowl","p+g",2068
"229","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,11,"hand","p+g",0
"230","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,11,"correct bowl","p+g",1467
"231","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,12,"body","p+g",0
"232","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,12,"hand","p+g",517
"233","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,12,"correct bowl / hand","p+g",384
"234","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,12,"correct bowl","p+g",2854
"235","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,14,"body","p+g",0
"236","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,14,"hand","p+g",440
"237","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,14,"incorrect bowl","p+g",2575
"238","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,15,"face","p+g",3193
"239","mobileET_ostension_arco_s3_yarbus","Arko3","signaling",2,15,"hand","p+g",0
"240","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,1,"face","p+g",0
"241","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,1,"body","p+g",3535
"242","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,1,"correct bowl","p+g",532
"243","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,2,"face","p+g",3605
"244","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,2,"body","p+g",3005
"245","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,2,"hand","p+g",135
"246","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,2,"correct bowl","p+g",0
"247","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,3,"face","control",0
"248","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,4,"face","p+g",1603
"249","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,4,"correct bowl","p+g",0
"250","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,5,"face","p+g",367
"251","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,5,"hand","p+g",1600
"252","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,5,"correct bowl","p+g",0
"253","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,6,"face","p+g",2938
"254","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,6,"hand","p+g",0
"255","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,6,"correct bowl / hand","p+g",300
"256","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,7,"face","p+g",3037
"257","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,7,"correct bowl","p+g",0
"258","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,8,"face","control",0
"259","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,9,"face","pointing",0
"260","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,9,"body","pointing",168
"261","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,9,"hand","pointing",568
"262","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,10,"face","pointing",2703
"263","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,10,"correct bowl / hand","pointing",301
"264","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,10,"correct bowl","pointing",0
"265","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,11,"hand","pointing",0
"266","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,12,"face","pointing",2183
"267","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,12,"hand","pointing",0
"268","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,12,"correct bowl","pointing",448
"269","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,13,"face","control",0
"270","mobileET_ostension_diara_s3_yarbus2","Diara","signaling",2,14,"hand","pointing",337
